YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-10,WEEKDAY,15,TRAIN,DT25,3015,3986
2025-10,WEEKDAY,6,TRAIN,EW5,40604,16567
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,NE8,20782,24293
2025-10,WEEKDAY,5,TRAIN,CC12,693,148
2025-10,WEEKDAY,13,TRAIN,CC8,11659,9718
2025-10,WEEKDAY,10,TRAIN,BP12,3528,1543
2025-10,WEEKDAY,7,TRAIN,CC16,16916,28732
2025-10,WEEKDAY,11,TRAIN,EW22,10720,9301
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,TE1,1886,1211
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,NE4/DT19,36989,34002
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,BP12,7,45
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,NS16,20698,14406
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,EW16/NE3/TE17,5670,11156
2025-10,WEEKDAY,11,TRAIN,CC23,11834,13781
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,CC20,3008,2918
2025-10,WEEKDAY,0,TRAIN,CC5,228,133
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,DT29,2091,400
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,SW8,708,964
2025-10,WEEKDAY,22,TRAIN,EW6,3138,13774
2025-10,WEEKDAY,11,TRAIN,TE18,9227,17707
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,PW1,505,46
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW17,11647,12793
2025-10,WEEKDAY,9,TRAIN,NS13,73085,35357
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,BP8,499,569
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,BP3,1711,1734
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NE14,3411,16464
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,DT20,154,304
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT6,3925,2778
2025-10,WEEKDAY,16,TRAIN,CC20,7516,8149
2025-10,WEEKDAY,21,TRAIN,BP8,1302,1711
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,BP6/DT1,9167,3722
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,PE5,2345,3315
2025-10,WEEKDAY,5,TRAIN,PE5,2552,116
2025-10,WEEKDAY,7,TRAIN,EW4,38707,44131
2025-10,WEEKDAY,0,TRAIN,EW17,66,1227
2025-10,WEEKDAY,11,TRAIN,CC27,5412,5627
2025-10,WEEKDAY,7,TRAIN,DT2,7353,18086
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,BP9,888,1163
2025-10,WEEKDAY,12,TRAIN,NE11,15967,16034
2025-10,WEEKDAY,7,TRAIN,NE12/CC13,128202,59566
2025-10,WEEKDAY,19,TRAIN,EW12/DT14,105372,76399
2025-10,WEEKDAY,14,TRAIN,EW22,11887,10434
2025-10,WEEKDAY,16,TRAIN,NE17/PTC,46478,58749
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,CG2,15218,13500
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS15,2084,5215
2025-10,WEEKDAY,16,TRAIN,NE10,18112,18088
2025-10,WEEKDAY,0,TRAIN,DT2,6,387
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,PE4,332,832
2025-10,WEEKDAY,18,TRAIN,NS12,30792,69567
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NS9/TE2,27041,28873
2025-10,WEEKDAY,11,TRAIN,EW30,2194,1256
2025-10,WEEKDAY,16,TRAIN,TE3,14090,11051
2025-10,WEEKDAY,20,TRAIN,NS18,8439,21743
2025-10,WEEKDAY,6,TRAIN,EW27,69952,44977
2025-10,WEEKDAY,22,TRAIN,NS2,11337,30156
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,DT24,2470,1271
2025-10,WEEKDAY,15,TRAIN,CC27,6392,2732
2025-10,WEEKDAY,15,TRAIN,CC28,2944,3532
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,TE5,2941,2720
2025-10,WEEKDAY,11,TRAIN,SW4,3427,2026
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,PW4,831,198
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,EW12/DT14,42463,40562
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,EW3,9301,10064
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,PW1,1026,345
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW19,412,70
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NE18,3,381
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,DT10,15,275
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS23,20556,5693
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,PW2,1,16
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,BP2,1010,937
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,EW9,11768,9667
2025-10,WEEKDAY,15,TRAIN,EW32,3368,1377
2025-10,WEEKDAY,23,TRAIN,PE7,156,2401
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,EW29,5720,3907
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,CC8,4018,3516
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,TE12,1066,3335
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,CC24,395,664
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW3,7888,8117
2025-10,WEEKDAY,19,TRAIN,NS7,28395,46921
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NE17/PTC,23321,24230
2025-10,WEEKDAY,21,TRAIN,BP13,366,1298
2025-10,WEEKDAY,9,TRAIN,EW6,21898,10605
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,CG1/DT35,6903,8268
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NS9/TE2,27602,31297
2025-10,WEEKDAY,22,TRAIN,NE17/PTC,17255,37215
2025-10,WEEKDAY,11,TRAIN,DT22,8912,9819
2025-10,WEEKDAY,0,TRAIN,CC19/DT9,71,304
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC20,2959,1856
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,EW30,723,1479
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,DT33,8844,2988
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS20,7186,16228
2025-10,WEEKDAY,5,TRAIN,CC17/TE9,2458,253
2025-10,WEEKDAY,22,TRAIN,NS12,5601,22707
2025-10,WEEKDAY,11,TRAIN,NE11,14059,12578
2025-10,WEEKDAY,12,TRAIN,DT3,7381,4243
2025-10,WEEKDAY,11,TRAIN,SE1,4834,2805
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,PE2,2030,455
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,PW3,472,429
2025-10,WEEKDAY,17,TRAIN,CC4/DT15,64978,28055
2025-10,WEEKDAY,15,TRAIN,TE29,2385,3882
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,EW23,25821,19402
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,TE16,4949,4069
2025-10,WEEKDAY,11,TRAIN,SW3,2858,1689
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,BP13,141,501
2025-10,WEEKDAY,13,TRAIN,CC19/DT9,8599,8016
2025-10,WEEKDAY,16,TRAIN,NS28,2596,2695
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NS16,15381,9488
2025-10,WEEKDAY,5,TRAIN,NE17/PTC,10218,2148
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,32,200
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,PE6,1634,1123
2025-10,WEEKDAY,20,TRAIN,DT4,652,3926
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NS2,14024,16115
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,CC5,3177,2144
2025-10,WEEKDAY,23,TRAIN,EW4,1400,9493
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,EW22,2797,1803
2025-10,WEEKDAY,5,TRAIN,CC11,1557,1102
2025-10,WEEKDAY,23,TRAIN,SE2,297,3781
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT25,909,2052
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,CC20,2291,2708
2025-10,WEEKDAY,18,TRAIN,EW5,58765,105221
2025-10,WEEKDAY,8,TRAIN,EW21/CC22,34037,123883
2025-10,WEEKDAY,5,TRAIN,NE7/DT12,1604,405
2025-10,WEEKDAY,6,TRAIN,EW1,44806,11932
2025-10,WEEKDAY,18,TRAIN,EW8/CC9,138975,131282
2025-10,WEEKDAY,0,TRAIN,BP12,0,1
2025-10,WEEKDAY,15,TRAIN,NE14,23073,27949
2025-10,WEEKDAY,11,TRAIN,SW8,3062,1221
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,DT3,3531,1931
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,EW11,3755,1858
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,TE5,209,1522
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,PW1,118,29
2025-10,WEEKDAY,7,TRAIN,DT22,18606,10983
2025-10,WEEKDAY,10,TRAIN,CC6,3661,7297
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,BP10,820,1728
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW19,3905,8258
2025-10,WEEKDAY,10,TRAIN,EW17,26054,22471
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,BP13,507,542
2025-10,WEEKDAY,5,TRAIN,CC23,307,839
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,NE10,8610,7109
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,NS15,6444,3053
2025-10,WEEKDAY,21,TRAIN,DT33,6039,28101
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,DT25,26,297
2025-10,WEEKDAY,20,TRAIN,SE3,1132,6535
2025-10,WEEKDAY,21,TRAIN,NE14,13186,48657
2025-10,WEEKDAY,11,TRAIN,TE23,3370,1621
2025-10,WEEKDAY,8,TRAIN,PE2,17232,2699
2025-10,WEEKDAY,22,TRAIN,NE7/DT12,22032,12488
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,BP4,896,457
2025-10,WEEKDAY,19,TRAIN,BP2,1880,7620
2025-10,WEEKDAY,7,TRAIN,BP9,6616,3263
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,CC7,630,404
2025-10,WEEKDAY,10,TRAIN,CC14,7713,4176
2025-10,WEEKDAY,9,TRAIN,DT3,14895,3319
2025-10,WEEKDAY,21,TRAIN,PE2,1256,8880
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT29,3572,3464
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,CC16,1774,2791
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,29870,21864
2025-10,WEEKDAY,11,TRAIN,DT27,7827,6142
2025-10,WEEKDAY,19,TRAIN,NE13,26763,52762
2025-10,WEEKDAY,13,TRAIN,BP2,3087,2248
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NS13,22103,23621
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,26903,25522
2025-10,WEEKDAY,6,TRAIN,CC12,7348,7134
2025-10,WEEKDAY,19,TRAIN,EW11,29423,33281
2025-10,WEEKDAY,5,TRAIN,NE8,1252,127
2025-10,WEEKDAY,17,TRAIN,EW10,16648,21087
2025-10,WEEKDAY,7,TRAIN,DT34,12012,11109
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,BP2,1250,954
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW8/CC9,345,1106
2025-10,WEEKDAY,20,TRAIN,NE17/PTC,39843,63597
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,PE4,1103,674
2025-10,WEEKDAY,19,TRAIN,EW24/NS1,145765,108994
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,TE13,887,665
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NE12/CC13,33195,39229
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,EW25,6363,6801
2025-10,WEEKDAY,19,TRAIN,SW4,2557,9244
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS13,10726,25949
2025-10,WEEKDAY,15,TRAIN,NE7/DT12,27950,27760
2025-10,WEEKDAY,11,TRAIN,SW7,3184,1660
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NE8,24990,35031
2025-10,WEEKDAY,9,TRAIN,BP13,2392,845
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,CC25,677,716
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,CC26,13,8
2025-10,WEEKDAY,22,TRAIN,EW8/CC9,34037,23953
2025-10,WEEKDAY,22,TRAIN,EW18,7617,15502
2025-10,WEEKDAY,16,TRAIN,EW12/DT14,76369,61809
2025-10,WEEKDAY,7,TRAIN,SW2,12648,4572
2025-10,WEEKDAY,0,TRAIN,CC6,51,151
2025-10,WEEKDAY,14,TRAIN,TE24,3297,3647
2025-10,WEEKDAY,0,TRAIN,EW19,118,989
2025-10,WEEKDAY,7,TRAIN,NS24/NE6/CC1,11961,30400
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NS28,6233,2791
2025-10,WEEKDAY,10,TRAIN,SW7,3449,1291
2025-10,WEEKDAY,11,TRAIN,EW16/NE3/TE17,42992,34291
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE8,7387,5506
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,TE28,19,304
2025-10,WEEKDAY,7,TRAIN,EW17,55293,28275
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NE16/STC,21385,22967
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,TE16,2214,4091
2025-10,WEEKDAY,17,TRAIN,DT29,12543,15062
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,DT27,4351,3469
2025-10,WEEKDAY,20,TRAIN,DT24,3634,7772
2025-10,WEEKDAY,22,TRAIN,EW15,32640,8055
2025-10,WEEKDAY,14,TRAIN,EW9,17588,17233
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,DT13,1577,953
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1292,1620
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,TE18,3410,7721
2025-10,WEEKDAY,12,TRAIN,DT28,9331,6487
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,TE4,2902,2190
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,NS8,8689,8643
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,DT18,3161,2554
2025-10,WEEKDAY,20,TRAIN,NE16/STC,35619,72870
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,TE13,72,200
2025-10,WEEKDAY,0,TRAIN,TE27,21,809
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,TE23,2060,1967
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,SW1,1527,1493
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,EW23,25181,21796
2025-10,WEEKDAY,13,TRAIN,NS8,19693,14033
2025-10,WEEKDAY,7,TRAIN,CC2,1066,7482
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,PE7,1757,2091
2025-10,WEEKDAY,6,TRAIN,NS8,52888,12444
2025-10,WEEKDAY,20,TRAIN,DT17,30968,5775
2025-10,WEEKDAY,16,TRAIN,BP8,2055,1867
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,NS24/NE6/CC1,28426,19967
2025-10,WEEKDAY,15,TRAIN,NS4/BP1,32395,40082
2025-10,WEEKDAY,7,TRAIN,CC4/DT15,2252,27348
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,CC21,5296,3628
2025-10,WEEKDAY,15,TRAIN,CC8,10554,7098
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE5,200,10
2025-10,WEEKDAY,0,TRAIN,NE1/CC29,153,453
2025-10,WEEKDAY,21,TRAIN,SW3,644,3163
2025-10,WEEKDAY,21,TRAIN,NE18,15229,7586
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,BP9,116,559
2025-10,WEEKDAY,22,TRAIN,SW6,649,4229
2025-10,WEEKDAY,8,TRAIN,NS16,116444,61455
2025-10,WEEKDAY,6,TRAIN,EW20,16904,12878
2025-10,WEEKDAY,23,TRAIN,SW1,297,565
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT6,2831,2533
2025-10,WEEKDAY,12,TRAIN,NE13,25228,19760
2025-10,WEEKDAY,0,TRAIN,TE23,34,257
2025-10,WEEKDAY,9,TRAIN,CC27,1389,48744
2025-10,WEEKDAY,6,TRAIN,PE1,5738,1439
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW26,18625,5951
2025-10,WEEKDAY,16,TRAIN,EW24/NS1,92400,69126
2025-10,WEEKDAY,6,TRAIN,SW2,7343,2165
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,EW19,65,725
2025-10,WEEKDAY,13,TRAIN,EW4,14658,11446
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,DT20,3964,3279
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,PE4,582,1043
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NS11,20548,13483
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,NS24/NE6/CC1,5206,15530
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE8,6877,5768
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,PE7,767,99
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,DT3,266,1505
2025-10,WEEKDAY,9,TRAIN,TE25,6419,2082
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,EW19,3460,7476
2025-10,WEEKDAY,14,TRAIN,DT24,4213,4148
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,TE27,3367,3183
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,DT3,735,2844
2025-10,WEEKDAY,5,TRAIN,TE27,1082,1
2025-10,WEEKDAY,10,TRAIN,DT3,8032,2790
2025-10,WEEKDAY,0,TRAIN,CC14,30,241
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,DT30,4530,2298
2025-10,WEEKDAY,9,TRAIN,NE10,27855,20881
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,DT20,1598,1364
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE24,854,1697
2025-10,WEEKDAY,5,TRAIN,EW19,3955,438
2025-10,WEEKDAY,20,TRAIN,NS8,13651,27665
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,CC20,2912,2141
2025-10,WEEKDAY,15,TRAIN,DT17,15674,8144
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,PE5,2690,2456
2025-10,WEEKDAY,8,TRAIN,NS3,60737,18885
2025-10,WEEKDAY,20,TRAIN,CC21,15505,10024
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,EW33,3354,4150
2025-10,WEEKDAY,15,TRAIN,TE14/NS22,82513,75330
2025-10,WEEKDAY,22,TRAIN,DT3,1615,7802
2025-10,WEEKDAY,19,TRAIN,DT8,6821,7288
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,DT31,1925,4654
2025-10,WEEKDAY,0,TRAIN,CC12,17,273
2025-10,WEEKDAY,7,TRAIN,PW5,10159,6839
2025-10,WEEKDAY,0,TRAIN,DT34,18,959
2025-10,WEEKDAY,20,TRAIN,EW25,10458,25250
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS28,479,265
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,BP10,222,999
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,DT30,881,4605
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NE10,6931,7129
2025-10,WEEKDAY,13,TRAIN,CC16,8988,8540
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,CC6,23651,6009
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,NS10,11650,20249
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,CC5,4259,4199
2025-10,WEEKDAY,16,TRAIN,DT17,27914,8257
2025-10,WEEKDAY,18,TRAIN,TE26,21823,29348
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,9236,9954
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,TE1,3245,2414
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS2,1813,7016
2025-10,WEEKDAY,22,TRAIN,DT10,1937,2891
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,TE18,1155,3643
2025-10,WEEKDAY,15,TRAIN,TE11,4982,4659
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,DT27,5513,4178
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,DT6,3400,1802
2025-10,WEEKDAY,19,TRAIN,DT20,11822,13162
2025-10,WEEKDAY,15,TRAIN,TE22,2748,5249
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1853,3007
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,TE19,646,1897
2025-10,WEEKDAY,6,TRAIN,EW24/NS1,34453,76895
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,EW5,16147,20701
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW28,13055,10853
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,NS4/BP1,11660,21204
2025-10,WEEKDAY,12,TRAIN,BP8,1665,1757
2025-10,WEEKDAY,17,TRAIN,NS24/NE6/CC1,70378,49620
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NE10,2162,1454
2025-10,WEEKDAY,12,TRAIN,DT18,18067,22912
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS23,7767,3438
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,TE12,2008,1106
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE24,1741,1372
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,DT20,1860,3007
2025-10,WEEKDAY,10,TRAIN,DT34,4734,3867
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE29,1984,1420
2025-10,WEEKDAY,9,TRAIN,SE5,4842,1538
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,DT10,2055,1201
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW16/NE3/TE17,327,52
2025-10,WEEKDAY,6,TRAIN,EW26,73675,31078
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,EW6,514,2997
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW10,5293,7924
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,DT22,190,0
2025-10,WEEKDAY,6,TRAIN,PW4,8340,1043
2025-10,WEEKDAY,12,TRAIN,EW10,9608,8311
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,DT13,7339,7641
2025-10,WEEKDAY,22,TRAIN,CC16,3387,5625
2025-10,WEEKDAY,10,TRAIN,CG2,15331,24375
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,DT22,4408,3473
2025-10,WEEKDAY,10,TRAIN,TE16,9539,6196
2025-10,WEEKDAY,13,TRAIN,EW23,52510,48041
2025-10,WEEKDAY,6,TRAIN,TE4,5749,4536
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,BP9,1358,1594
2025-10,WEEKDAY,11,TRAIN,NE7/DT12,29743,35926
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,26320,10457
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,BP5,961,899
2025-10,WEEKDAY,7,TRAIN,EW33,18625,16225
2025-10,WEEKDAY,7,TRAIN,EW10,34124,11178
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,CC23,1443,2608
2025-10,WEEKDAY,11,TRAIN,CG1/DT35,8472,16432
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,TE26,2529,5019
2025-10,WEEKDAY,12,TRAIN,EW4,17006,9819
2025-10,WEEKDAY,14,TRAIN,NS16,36515,38592
2025-10,WEEKDAY,14,TRAIN,EW12/DT14,64296,65008
2025-10,WEEKDAY,23,TRAIN,PE1,297,2696
2025-10,WEEKDAY,8,TRAIN,DT4,9393,1173
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,TE27,3914,1726
2025-10,WEEKDAY,18,TRAIN,EW2/DT32,106137,205601
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,SE4,1750,1698
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW10,7155,7390
2025-10,WEEKDAY,22,TRAIN,EW16/NE3/TE17,20088,13126
2025-10,WEEKDAY,15,TRAIN,TE16,6517,6923
2025-10,WEEKDAY,8,TRAIN,TE6,48332,9517
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,PE2,1696,3308
2025-10,WEEKDAY,15,TRAIN,TE28,3048,4728
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,TE24,1813,2117
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,PW4,2948,2103
2025-10,WEEKDAY,6,TRAIN,CC14,6532,5204
2025-10,WEEKDAY,11,TRAIN,PW6,1797,1221
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,EW1,16283,8145
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,CC6,6829,1186
2025-10,WEEKDAY,14,TRAIN,NS18,13334,12926
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NS27/CE2/TE20,2461,3612
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,NS8,9267,5436
2025-10,WEEKDAY,7,TRAIN,SE5,9173,8234
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,NS14,21599,8755
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NS21/DT11,20697,23845
2025-10,WEEKDAY,22,TRAIN,NS20,15603,9186
2025-10,WEEKDAY,7,TRAIN,EW25,63266,19598
2025-10,WEEKDAY,5,TRAIN,NS25/EW13,664,968
2025-10,WEEKDAY,15,TRAIN,CC3,11643,9443
2025-10,WEEKDAY,5,TRAIN,EW9,6691,1029
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,EW12/DT14,43912,34537
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NE4/DT19,37147,31639
2025-10,WEEKDAY,6,TRAIN,NS21/DT11,28042,31168
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,NE15,4768,14164
2025-10,WEEKDAY,14,TRAIN,NE17/PTC,45575,51515
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,EW8/CC9,32948,25694
2025-10,WEEKDAY,15,TRAIN,NE5,12658,12967
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,NS23,1528,6699
2025-10,WEEKDAY,13,TRAIN,DT4,1925,2203
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,DT3,23,444
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW15,247,67
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,BP5,852,671
2025-10,WEEKDAY,7,TRAIN,BP10,13094,3008
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,CE1/DT16,20803,30254
2025-10,WEEKDAY,8,TRAIN,TE26,17356,12237
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,PE1,1921,1868
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,DT7,253,759
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,TE15,3649,2109
2025-10,WEEKDAY,20,TRAIN,DT10,2738,3718
2025-10,WEEKDAY,18,TRAIN,PW1,3901,3716
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,BP13,241,501
